Date,ALUA,BBAR,BMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,VALO.BA
2019-01-08,1.0218579234972678,1.006578947368421,0.9813333333333333,0.991304347826087,1.0028609287478165,0.991692627206646,0.9829999577574107,1.001984126984127,0.9914893617021276,1.0600706713780919,0.9928057553956835,1.0170132325141776,0.974739970282318,1.0407239819004526,1.0,0.976545842217484,1.01715438950555,1.0167224080267558,0.9953617810760668,1.0183823088860757
2019-01-09,1.0409836065573772,1.0296052631578947,1.0,1.055072463768116,1.0028609287478165,1.0114226375908622,1.0399999683056775,1.0238095238095237,1.025531914893617,1.1071849234393405,1.0158273381294964,1.045368620037807,1.0193164933135215,1.0588235294117647,1.0228385024225115,1.0063965884861406,1.0373360242179614,1.0301003344481607,0.9990723562152134,1.0294116332872767
2019-01-10,1.0327868852459017,1.0480263157894738,1.0373333333333334,1.0898550724637681,1.0,0.9865005192107998,1.0619999880155844,1.0218253968253967,1.0527659574468087,1.1378091872791518,1.0071942446043165,1.0113421550094517,1.0601783060921248,1.0855203619909504,1.0277326090130166,1.0098081023454155,1.0756811301715437,1.0635451505016724,0.9929499257884973,1.0183823088860757
2019-01-11,1.0081967213114755,1.0351974342105263,1.0352000533333334,1.0768115942028984,1.0,1.0093457943925235,1.0519999340361914,1.0198412698412698,1.0229787234042556,1.1012956419316842,1.0489208633093523,1.0085066162570888,1.0594353640416048,1.069683257918552,1.03752046128502,1.0093816631130061,1.067608476286579,1.053511705685619,1.0198515955473098,1.0110294259519417
2019-01-14,0.9781420765027323,1.0233552631578948,1.0549333333333335,1.0884057971014491,0.980003613804734,1.0093457943925235,1.0299999638486637,1.015873015873016,1.0072340425531916,1.1177856301531213,1.043165467625899,1.001890359168242,1.0490341753343237,1.0705882352941174,1.061990272419532,1.0136460554371,1.0898082744702318,1.053511705685619,0.9955472727272725,1.0257352933709503
2019-01-15,0.9726775956284156,1.0256578289473683,1.0458667200000002,1.0898550724637681,0.9571462988616515,1.0020768431983387,1.0079999441387568,0.9960317460317462,1.0000000000000002,1.085394581861013,1.0532374100719424,1.005671077504726,1.0341753343239226,1.081447963800905,1.058727654995531,1.0234541577825158,1.0877901109989905,1.0066889632107026,0.987662300556586,1.031250006346921
2019-01-16,0.9863387978142081,1.0720394736842103,1.016266666666667,1.1130434782608696,0.9714328735770643,1.022845275181724,1.0639999988114632,1.0327380952380953,1.017021276595745,1.1118963486454652,1.064748201438849,1.0170132325141776,1.037890044576523,1.1104072398190044,1.0766722312820407,1.04818763326226,1.1099899091826433,1.020066889632107,1.0284786270871984,1.0477937390718706
2019-01-17,0.9863387978142081,1.0723684210526312,1.039466613333334,1.1072463768115943,1.0228573149430824,1.022845275181724,1.0519999340361916,1.0307539682539684,1.0140425531914896,1.0995288574793873,1.0661870503597124,1.0170132325141776,1.037890044576523,1.1312217194570133,1.0766722312820407,1.0643923240938162,1.120080726538849,1.0066889632107023,1.044990723562152,1.058823571226775
2019-01-18,0.9972677595628419,1.0842105263157893,1.0845333866666673,1.1144927536231886,1.0542913931217248,1.0280373831775702,1.107999988708898,1.025793650793651,1.072340425531915,1.1230859835100115,1.106474820143885,1.0207939508506616,1.062407132243685,1.1158371040723978,1.0636215811315326,1.0643923240938162,1.132189707366296,1.0066889632107023,1.0728200371057515,1.0974263589570896
2019-01-21,1.0163934426229513,1.0611842105263156,1.0965333866666673,1.1072463768115943,1.0600012046015779,1.007268951194185,1.0899999905907483,1.025793650793651,1.0676595744680852,1.095406360424028,1.1482014388489208,1.0151228733459357,1.0824665676077265,1.1040723981900449,1.0831974661300428,1.0579957356076755,1.1342078708375372,1.0167224080267558,1.106679035250464,1.112132327926839
2019-01-22,1.002732240437159,1.032894736842105,1.0480000000000007,1.0478260869565217,1.0142865747154128,0.9906542056074769,1.0699999321543412,1.0,1.0285106382978724,1.0977620730270905,1.0906474820143883,0.9839319470699431,1.0104011887072808,1.1045248868778277,1.044045696133022,1.0405117270788908,1.1261352169525725,0.9933110367892977,1.061502820037106,1.075367507053206
2019-01-23,1.0109289617486346,1.039144736842105,1.1005333866666676,1.0681159420289856,1.020002409203156,0.9979231568016617,1.0719999924725987,1.005952380952381,1.086808510638298,1.0795053003533568,1.1366906474820142,0.9896030245746691,1.037890044576523,1.0895927601809952,1.0668841985555335,1.052025586353944,1.1402623612512608,1.0167224080267558,1.0527829499072359,1.0919117475318594
2019-01-24,1.008196721311476,1.0476973684210522,1.0912000533333341,1.0913043478260869,1.0142865747154128,1.0166147455867085,1.0719999924725987,1.0109126984126984,1.0629787234042556,1.0800942285041224,1.1510791366906474,0.994328922495274,1.0438335809806836,1.1049773755656105,1.0619902724195318,1.0524520255863534,1.1523713420787078,1.020066889632107,1.0982374953617815,1.1433824358245008
2019-01-25,1.0054644808743174,1.0384869078947365,1.0954666133333342,1.0869565217391304,0.9914292597723302,1.0176531671858777,1.049999923240313,1.0079365079365077,1.08,1.0918727915194346,1.1323741007194243,0.9735349716446124,1.0334323922734028,1.0950226244343888,1.0391517699970205,1.0332622601279313,1.1442986881937431,1.0133779264214047,1.0676252504638222,1.1305147383636553
2019-01-28,0.9726775956284158,1.0651315131578944,1.0970666666666675,1.0666666666666667,0.9628621333493946,1.0280373831775702,1.0299999638486639,1.0317460317460314,1.1144680851063828,1.0889281507656066,1.1050359712230216,0.9744801512287334,1.0802377414561666,1.0950226244343888,1.0277326090130166,1.0405117270788906,1.12209889001009,0.9933110367892977,1.0532467717996292,1.110294157968676
2019-01-29,1.0163934426229515,1.0888157894736838,1.1490666666666676,1.101449275362319,0.9714328735770642,1.04257528556594,1.0519999340361919,1.0426587301587298,1.1123404255319147,1.0948174322732627,1.1035971223021581,0.9933837429111532,1.1002971768202081,1.1190045248868774,1.0554648571170262,1.0562899786780378,1.1402623612512606,1.013377926421405,1.0927643784786643,1.1194851093102323
2019-01-30,1.0519125683060115,1.116447368421052,1.145866720000001,1.1043478260869568,0.9685719448292476,1.0477673935617864,1.0699999321543414,1.0555555555555554,1.1276595744680848,1.1248527679623086,1.1107913669064746,1.007561436672968,1.146359583952452,1.1185520361990944,1.0750409225700401,1.0712153518123662,1.1523713420787076,1.0066889632107026,1.1049164935064935,1.1231617538787806
2019-01-31,1.0409836065573776,1.1052631578947363,1.144000000000001,1.1144927536231888,0.9914292597723302,1.038421599169263,1.0959999239336264,1.061507936507936,1.151914978723404,1.104829210836278,1.1064748201438848,1.006616257088847,1.1545319465081727,1.1203619909502256,1.0880913922660447,1.073347547974413,1.1523713420787076,1.013377926421405,1.1248608348794062,1.132352705220337
2019-02-01,1.0437158469945362,1.0944079605263153,1.152000000000001,1.1536231884057975,1.014286574715413,1.0539979231568017,1.145999946218697,1.0892857142857137,1.140851063829787,1.1171967020023557,1.1064748201438848,1.006616257088847,1.1827637444279349,1.1253393665158364,1.1337683971110677,1.0614072494669504,1.1886982845610485,1.036789297658863,1.140538033395176,1.1305147383636553
2019-02-04,1.013661202185793,1.12828947368421,1.1874666133333345,1.2101449275362324,1.00857676323556,1.0612668743509865,1.1539999894022113,1.071428571428571,1.1706382978723402,1.130153121319199,1.0834532374100718,1.0037807183364842,1.2503714710252605,1.1135746606334835,1.1631321343815813,1.0528784648187628,1.1846619576185662,1.013377926421405,1.1422078293135436,1.136029552890367
2019-02-05,1.008196721311476,1.1467105263157888,1.1925333866666679,1.2173913043478266,1.0028609287478167,1.073727933541018,1.1319999201699256,1.0744047619047614,1.182978723404255,1.1307420494699645,1.0733812949640287,1.056710775047259,1.2570579494799408,1.1162895927601804,1.1419249406710705,1.069936034115138,1.204843592330978,1.013377926421405,1.1374767717996288,1.148897047249731
2019-02-06,0.9945355191256836,1.105921118421052,1.1522666666666679,1.2246376811594208,0.9800036138047342,1.0674974039460021,1.1019999563212624,1.0773809523809519,1.1476596595744677,1.1071849234393403,1.0575539568345322,1.0510396975425333,1.2043090638930167,1.0723981900452484,1.1207177469605596,1.0426439232409377,1.1967709384460132,1.016722408026756,1.121706827458256,1.1194851093102325
2019-02-07,0.9972677595628421,1.0756578947368416,1.1367999466666678,1.168115942028986,0.9628621333493949,1.0674974039460021,1.0679999213584626,1.0763888888888884,1.11531914893617,1.0724381625441695,1.0532374100719422,1.0283553875236298,1.1783060921248147,1.082805429864253,1.0897228814325488,1.0115138592750528,1.1543895055499487,1.0267558528428096,1.0795918738404453,1.0845588645977255
2019-02-08,1.013661202185793,1.0999999999999994,1.1570666666666678,1.1724637681159427,0.9771426850569175,1.0726895119418485,1.097999984251884,1.110119047619047,1.1578723404255316,1.055359246171967,1.103597122302158,1.0482041587901705,1.2236255572065382,1.105882352941176,1.1125612034005568,1.0170575692963748,1.2008072653884956,1.033444816053512,1.0973098515769943,1.1102941579686763
2019-02-11,1.0000000000000004,1.0957236842105258,1.1621332800000013,1.2159420289855079,0.9828585195446607,1.0633437175493252,1.1239999265087899,1.1210317460317452,1.178297872340425,1.0753828032979977,1.1309352517985607,1.1134215500945182,1.2161961367013376,1.105882352941176,1.1272431622630652,1.06865671641791,1.2028254288597366,1.0267558528428096,1.0846010760667901,1.1029410719330606
2019-02-12,1.0191256830601096,1.1398026315789467,1.1920000000000013,1.2362318840579716,0.9857194482924775,1.0633437175493252,1.1299999588964258,1.1091269841269833,1.1940425531914889,1.0730270906949353,1.145323741007194,1.1068052930056713,1.2473997028231802,1.1262443438914023,1.1353997058230678,1.0823027718550102,1.20887991927346,1.016722408026756,1.1234693692022262,1.1249999238369441
2019-02-13,1.002732240437159,1.0960526973684204,1.1522666666666679,1.2202898550724643,0.9828585195446607,1.0529595015576325,1.0999999950477624,1.0932539682539675,1.1502126808510633,1.0341578327444052,1.130935251798561,1.0926275992438566,1.2109955423476972,1.1122171945701353,1.127243162263065,1.0533049040511722,1.196770938446013,1.0100334448160537,1.1123376437847865,1.1286764668547518
2019-02-14,1.0000000000000004,1.0980262499999993,1.1816000000000013,1.223188405797102,1.0200024092031563,1.0477673935617862,1.0999999950477624,1.0992063492063484,1.1587233191489357,1.0624263839811543,1.1064748201438845,1.0916824196597357,1.2169390787518577,1.1230769230769226,1.1337683971110672,1.0571428571428567,1.1866801210898072,1.0066889632107026,1.1228200556586272,1.1452205042319237
2019-02-15,1.038251366120219,1.0792763157894731,1.1765333866666678,1.2072463768115946,1.0000000000000002,1.043613707165109,1.0799999861337342,1.0912698412698405,1.147234042553191,1.0677267373380448,1.1352517985611508,1.0916824196597357,1.210995542347697,1.119909502262443,1.1321370883990667,1.043070362473347,1.1806256306760838,1.05685618729097,1.119573302411874,1.2279411988714866
2019-02-18,1.0928961748633885,1.0562499999999995,1.1578667200000012,1.1855072463768122,1.0028609287478167,1.0425752855659398,1.1059999283906403,1.072420634920634,1.140425531914893,1.0488810365135453,1.113669064748201,1.075614366729679,1.2072808320950967,1.1307692307692303,1.1288744709750655,1.0302771855010657,1.1644803229061544,1.1103678929765888,1.1022263079777366,1.2977941960502037
2019-02-19,1.0683060109289624,1.0249999999999995,1.0944000000000011,1.1666666666666672,0.9800036138047342,1.023883696780893,1.0839999582031123,1.0446428571428563,1.094042553191489,1.017667844522968,1.103597122302158,1.0226843100189038,1.1545319465081725,1.0769230769230764,1.1011420424165523,0.9812366737739868,1.1301715438950544,1.0735785953177257,1.077736586270872,1.2481616777157254
2019-02-20,1.0601092896174868,1.0026315131578942,1.0927999466666678,1.1608695652173917,0.9714328735770645,1.0186915887850467,1.0799999861337342,1.0595238095238089,1.1148936170212762,1.0276796230859833,1.0892086330935247,1.0491493383742911,1.148588410104012,1.0773755656108592,1.096247935826047,0.997014925373134,1.114026236125125,1.0267558528428091,1.0918367346938775,1.2573529337095042
2019-02-21,1.0245901639344268,0.9802631578947363,1.0832000533333346,1.1623188405797105,0.9685719448292479,1.0166147455867083,1.0779999258154764,1.0267857142857135,1.0876595744680848,1.040047114252061,1.0647482014388485,1.0066162570888468,1.1054977711738487,1.1036199095022619,1.106035968552554,0.9701492537313429,1.0998990918264366,1.0100334448160533,1.0730983673469388,1.3069852489425011
2019-02-22,1.0355191256830607,1.0374999999999994,1.128266666666668,1.2028985507246381,0.9742877793169911,1.026998961578401,1.0999999950477624,1.0496031746031738,1.1221277446808509,1.0818610129564192,1.0647482014388485,1.0160680529300565,1.1545319465081725,1.0995475113122166,1.1663949322600855,1.0183368869936031,1.1241170534813307,1.0267558528428091,1.098979554730983,1.303308909026175
2019-02-25,1.0464480874316946,1.0263157894736836,1.100799946666668,1.2014492753623194,0.9657170390893214,1.023883696780893,1.0859999194766121,1.0436507936507928,1.1191489361702125,1.070082449941107,1.057553956834532,1.0103969754253306,1.1240713224368502,1.0714932126696828,1.171288858396087,1.0434968017057566,1.1200807265388484,1.0167224080267556,1.0726345454545454,1.3069852489425013
2019-02-26,1.0355191256830607,1.003618421052631,1.108533386666668,1.1782608695652177,0.9628621333493949,0.9948078920041538,1.0639999988114632,1.031746031746031,1.104255319148936,1.06301531213192,1.0589928057553954,1.0066162570888466,1.1292719167904905,1.0760180995475108,1.171288858396087,1.0217484008528783,1.1180625630676073,1.003344481605351,1.0523191280148423,1.3088233173499235
2019-02-27,1.030054644808744,0.9736842105263153,1.1077333333333346,1.1536231884057973,0.9571462988616517,1.0020768431983385,1.059999927697327,0.9920634920634913,1.0591489361702124,1.0482921083627799,1.066187050359712,0.9650283553875234,1.0809806835066866,1.058823529411764,1.1778140932440895,0.9936034115138591,1.1099899091826426,0.9832775919732439,1.0408163265306123,1.28676446544604
2019-02-28,1.0218579234972684,0.9506578947368416,1.0490666666666677,1.1536231884057973,0.9400048184063122,1.0020768431983385,1.0339999359180418,0.9970238095238086,1.0280851063829783,1.0318021201413428,1.0690647482014386,0.9593572778827976,1.0252600297176822,1.0583710407239812,1.154975590821578,0.9765458422174839,1.1099899091826426,0.9765886287625416,1.0282003896103897,1.2702205296196087
2019-03-01,1.030054644808744,0.9259868421052627,0.9994666133333344,1.1362318840579713,0.9285731494308258,1.0031152647975077,1.011999965730514,0.999999999999999,0.9991489361702124,1.035924617196702,1.0848920863309348,0.9281663516068052,0.9955423476968798,1.0597285067873297,1.1256118535510644,0.950959488272921,1.0898082744702309,0.9732441471571905,1.0206864935064937,1.2426470662904952
