Date,weights,weights,weights
2020-06-18 00:00:00,0.39199929724194393,0.3302542425069308,0.2559458171979472
2020-06-19 00:00:00,0.4895713582204131,0.42505231678125566,0.34229944878972773
2020-06-22 00:00:00,0.4716943488804941,0.4048451719615216,0.3220722577671302
2020-06-23 00:00:00,0.4870749557152918,0.41635054960782125,0.33327515545614905
2020-06-24 00:00:00,0.4710814885952914,0.3999597256459446,0.32224342416629703
2020-06-25 00:00:00,0.5258409782566411,0.456162846382403,0.3746627405913612
2020-06-26 00:00:00,0.4775003522836909,0.40882628972684487,0.3286557631281679
2020-06-29 00:00:00,0.466064873294332,0.4013891125139495,0.32031286198360664
2020-06-30 00:00:00,0.4052865688298579,0.34332353116325454,0.2682000638751505
2020-07-01 00:00:00,0.44631420264190536,0.38369581239863004,0.30501276360862084
2020-07-02 00:00:00,0.44281492902308295,0.38035084605949776,0.29958872913109724
2020-07-03 00:00:00,0.4562800626564423,0.39362378624582384,0.3139122479844103
2020-07-06 00:00:00,0.5767344258274263,0.5088845672367386,0.42751720082937616
2020-07-07 00:00:00,0.5410769112925271,0.47827334402140753,0.39877612442000765
2020-07-08 00:00:00,0.5571121416622609,0.4960471432497384,0.4200069849351855
2020-07-09 00:00:00,0.5571121416622609,0.4960471432497384,0.4200069849351855
2020-07-10 00:00:00,0.5571121416622609,0.4960471432497384,0.4200069849351855
2020-07-13 00:00:00,0.5641642049625881,0.5056874904140234,0.4261939059730391
2020-07-14 00:00:00,0.5861311079083493,0.5272346028533901,0.4450220887177969
2020-07-15 00:00:00,0.6224189607548243,0.5615179666235905,0.47692725848133755
2020-07-16 00:00:00,0.6278431739264487,0.564691352027644,0.4802541743109028
2020-07-17 00:00:00,0.6414797862186912,0.5753981578611203,0.48832623278265497
2020-07-20 00:00:00,0.6458822263111339,0.5792256524501185,0.488196356256126
2020-07-21 00:00:00,0.6883555313557379,0.6194624481378934,0.5274229207336907
2020-07-22 00:00:00,0.7482858956412137,0.6777440423642647,0.5813468729169533
2020-07-23 00:00:00,0.73644879004931,0.6624828815821677,0.5686577086552735
2020-07-24 00:00:00,0.7495670726182946,0.6723184644092723,0.581075808146662
2020-07-27 00:00:00,0.779474207776147,0.697293990099074,0.602894861187556
2020-07-28 00:00:00,0.7689048690702347,0.6824920586661511,0.5908677353678937
2020-07-29 00:00:00,0.7733177488831442,0.6821344039125634,0.5920985005259667
2020-07-30 00:00:00,0.7922166686998093,0.701588943788088,0.6103756759289187
2020-07-31 00:00:00,0.7871275425800226,0.6993402059751839,0.6061684424161178
2020-08-03 00:00:00,0.8811970409125278,0.7954139338575918,0.6960418181571282
